TIC_ID,ra,dec,Tmag
246505414,0.0,0.0,
463432276,0.0,0.0,
298026263,0.0,0.0,
379882853,0.0,0.0,
282966994,0.0,0.0,
206347984,0.0,0.0,
405691781,0.0,0.0,
487670550,0.0,0.0,
205409944,0.0,0.0,
411500361,0.0,0.0,
204456000,0.0,0.0,
386756075,0.0,0.0,
415602624,0.0,0.0,
279744600,0.0,0.0,
394767839,0.0,0.0,
208896624,0.0,0.0,
131701405,0.0,0.0,
138556384,0.0,0.0,
278809487,0.0,0.0,
461040958,0.0,0.0,
151030739,0.0,0.0,
282310515,0.0,0.0,
381612824,0.0,0.0,
180945345,0.0,0.0,
388646559,0.0,0.0,
222382649,0.0,0.0,
423464298,0.0,0.0,
331687827,0.0,0.0,
318762908,0.0,0.0,
170709113,0.0,0.0,
285282363,0.0,0.0,
442645713,0.0,0.0,
107809596,0.0,0.0,
403407811,0.0,0.0,
297104956,0.0,0.0,
387785182,0.0,0.0,
365319205,0.0,0.0,
272837215,0.0,0.0,
223466880,0.0,0.0,
350923536,0.0,0.0,
156089708,0.0,0.0,
333639187,0.0,0.0,
137877876,0.0,0.0,
359938640,0.0,0.0,
351498114,0.0,0.0,
133777728,0.0,0.0,
402995158,0.0,0.0,
266322960,0.0,0.0,
414754583,0.0,0.0,
116645669,0.0,0.0,
171782599,0.0,0.0,
297596327,0.0,0.0,
175290068,0.0,0.0,
231944484,0.0,0.0,
364239617,0.0,0.0,
157809675,0.0,0.0,
371081176,0.0,0.0,
170074071,0.0,0.0,
335057828,0.0,0.0,
417393293,0.0,0.0,
168237187,0.0,0.0,
219997116,0.0,0.0,
470048047,0.0,0.0,
495873476,0.0,0.0,
332424455,0.0,0.0,
278815260,0.0,0.0,
238747921,0.0,0.0,
344980767,0.0,0.0,
336366196,0.0,0.0,
217901213,0.0,0.0,
109121548,0.0,0.0,
160599322,0.0,0.0,
483423685,0.0,0.0,
267261965,0.0,0.0,
292921374,0.0,0.0,
413094090,0.0,0.0,
125982626,0.0,0.0,
133091999,0.0,0.0,
210338898,0.0,0.0,
294663332,0.0,0.0,
368449615,0.0,0.0,
296282797,0.0,0.0,
276467230,0.0,0.0,
475130581,0.0,0.0,
164407577,0.0,0.0,
328691220,0.0,0.0,
316897867,0.0,0.0,
289395760,0.0,0.0,
423038976,0.0,0.0,
206790265,0.0,0.0,
481509145,0.0,0.0,
232627598,0.0,0.0,
318001792,0.0,0.0,
308268960,0.0,0.0,
439911158,0.0,0.0,
213823583,0.0,0.0,
108644831,0.0,0.0,
245471301,0.0,0.0,
430516769,0.0,0.0,
103966478,0.0,0.0,
458464308,0.0,0.0,
317130836,0.0,0.0,
156099635,0.0,0.0,
220871731,0.0,0.0,
321614457,0.0,0.0,
226276867,0.0,0.0,
143430296,0.0,0.0,
366395553,0.0,0.0,
368896037,0.0,0.0,
147549700,0.0,0.0,
212493513,0.0,0.0,
197549300,0.0,0.0,
363769053,0.0,0.0,
392118234,0.0,0.0,
390797845,0.0,0.0,
475504497,0.0,0.0,
407458996,0.0,0.0,
228271776,0.0,0.0,
143096378,0.0,0.0,
345857131,0.0,0.0,
466404737,0.0,0.0,
490062127,0.0,0.0,
192085596,0.0,0.0,
194582175,0.0,0.0,
114965022,0.0,0.0,
156504859,0.0,0.0,
321940987,0.0,0.0,
318721313,0.0,0.0,
248368913,0.0,0.0,
223982175,0.0,0.0,
431915897,0.0,0.0,
284013572,0.0,0.0,
423300588,0.0,0.0,
485284747,0.0,0.0,
181095325,0.0,0.0,
353932435,0.0,0.0,
216367135,0.0,0.0,
348743995,0.0,0.0,
306022851,0.0,0.0,
462212875,0.0,0.0,
202386036,0.0,0.0,
496553120,0.0,0.0,
474417427,0.0,0.0,
172280798,0.0,0.0,
313262733,0.0,0.0,
117964247,0.0,0.0,
219519183,0.0,0.0,
274038823,0.0,0.0,
487749323,0.0,0.0,
496950225,0.0,0.0,
160615977,0.0,0.0,
456670906,0.0,0.0,
136371529,0.0,0.0,
399443207,0.0,0.0,
438257082,0.0,0.0,
456316996,0.0,0.0,
189367177,0.0,0.0,
457378655,0.0,0.0,
146392361,0.0,0.0,
307543344,0.0,0.0,
287818119,0.0,0.0,
226371620,0.0,0.0,
108845670,0.0,0.0,
408804972,0.0,0.0,
234233460,0.0,0.0,
364664505,0.0,0.0,
264087969,0.0,0.0,
249463091,0.0,0.0,
454518366,0.0,0.0,
137786667,0.0,0.0,
394646943,0.0,0.0,
398715844,0.0,0.0,
251996580,0.0,0.0,
204984206,0.0,0.0,
102122828,0.0,0.0,
474725260,0.0,0.0,
479092585,0.0,0.0,
196388229,0.0,0.0,
112764420,0.0,0.0,
149103172,0.0,0.0,
127057145,0.0,0.0,
432445068,0.0,0.0,
456764581,0.0,0.0,
161313726,0.0,0.0,
398695782,0.0,0.0,
171707323,0.0,0.0,
246883598,0.0,0.0,
339753116,0.0,0.0,
387970715,0.0,0.0,
449824816,0.0,0.0,
117913934,0.0,0.0,
178573866,0.0,0.0,
212203447,0.0,0.0,
224129469,0.0,0.0,
499211143,0.0,0.0,
410961935,0.0,0.0,
228166890,0.0,0.0,
488730570,0.0,0.0,
299722794,0.0,0.0,
300296474,0.0,0.0,
273479538,0.0,0.0,
157559000,0.0,0.0,
473748993,0.0,0.0,
105574514,0.0,0.0,
169711412,0.0,0.0,
191862411,0.0,0.0,
152728887,0.0,0.0,
107184564,0.0,0.0,
371063469,0.0,0.0,
487723965,0.0,0.0,
148733001,0.0,0.0,
218614081,0.0,0.0,
302531972,0.0,0.0,
471000945,0.0,0.0,
377704974,0.0,0.0,
406475250,0.0,0.0,
332446643,0.0,0.0,
266814314,0.0,0.0,
179910260,0.0,0.0,
445725753,0.0,0.0,
421649810,0.0,0.0,
110040529,0.0,0.0,
386162851,0.0,0.0,
133755241,0.0,0.0,
395593601,0.0,0.0,
430381537,0.0,0.0,
152423100,0.0,0.0,
273534345,0.0,0.0,
149501521,0.0,0.0,
326912886,0.0,0.0,
471025020,0.0,0.0,
132347820,0.0,0.0,
259031277,0.0,0.0,
220379476,0.0,0.0,
152886682,0.0,0.0,
295433618,0.0,0.0,
303349033,0.0,0.0,
482249302,0.0,0.0,
308409095,0.0,0.0,
214578490,0.0,0.0,
484113779,0.0,0.0,
469923371,0.0,0.0,
299665910,0.0,0.0,
109943796,0.0,0.0,
338774443,0.0,0.0,
322079216,0.0,0.0,
159283373,0.0,0.0,
353590044,0.0,0.0,
436317428,0.0,0.0,
142358961,0.0,0.0,
389329054,0.0,0.0,
156135838,0.0,0.0,
399530507,0.0,0.0,
267645727,0.0,0.0,
102604412,0.0,0.0,
486492764,0.0,0.0,
166388151,0.0,0.0,
338417021,0.0,0.0,
172587291,0.0,0.0,
473209288,0.0,0.0,
395330216,0.0,0.0,
421744366,0.0,0.0,
286952640,0.0,0.0,
353720469,0.0,0.0,
413905379,0.0,0.0,
438791819,0.0,0.0,
107134713,0.0,0.0,
365424547,0.0,0.0,
143657598,0.0,0.0,
215172702,0.0,0.0,
431771445,0.0,0.0,
200205269,0.0,0.0,
418726835,0.0,0.0,
285203120,0.0,0.0,
193056296,0.0,0.0,
233697678,0.0,0.0,
312307836,0.0,0.0,
406058867,0.0,0.0,
342406328,0.0,0.0,
473289537,0.0,0.0,
447095581,0.0,0.0,
401341412,0.0,0.0,
341242862,0.0,0.0,
215942326,0.0,0.0,
265028627,0.0,0.0,
147557715,0.0,0.0,
249673617,0.0,0.0,
470588897,0.0,0.0,
270352834,0.0,0.0,
145491529,0.0,0.0,
360772410,0.0,0.0,
485045949,0.0,0.0,
446996252,0.0,0.0,
209630581,0.0,0.0,
281558752,0.0,0.0,
312406606,0.0,0.0,
199135825,0.0,0.0,
207476793,0.0,0.0,
194664945,0.0,0.0,
497832519,0.0,0.0,
436342549,0.0,0.0,
426627505,0.0,0.0,
483657383,0.0,0.0,
142111231,0.0,0.0,
452652974,0.0,0.0,
126623542,0.0,0.0,
290168405,0.0,0.0,
337773465,0.0,0.0,
243144434,0.0,0.0,
158469297,0.0,0.0,
176920532,0.0,0.0,
388512068,0.0,0.0,
219654364,0.0,0.0,
167248571,0.0,0.0,
315471932,0.0,0.0,
400153768,0.0,0.0,
219114399,0.0,0.0,
220459190,0.0,0.0,
259962054,0.0,0.0,
144700903,0.0,0.0,
243185500,0.0,0.0,
